#    L    TT             EE             TE             PP             TP          
   159    0.45599E+04    0.96767E+00   -0.43512E+02    0.29575E+07    0.35091E+04
   160    0.45894E+04    0.95954E+00   -0.43306E+02    0.29399E+07    0.34765E+04
   161    0.46187E+04    0.95120E+00   -0.43076E+02    0.29225E+07    0.34442E+04
   162    0.46477E+04    0.94252E+00   -0.42821E+02    0.29052E+07    0.34123E+04
   163    0.46765E+04    0.93355E+00   -0.42539E+02    0.28880E+07    0.33808E+04
   164    0.47049E+04    0.92437E+00   -0.42233E+02    0.28710E+07    0.33496E+04
   165    0.47331E+04    0.91492E+00   -0.41899E+02    0.28542E+07    0.33188E+04
   166    0.47611E+04    0.90534E+00   -0.41540E+02    0.28375E+07    0.32884E+04
   167    0.47888E+04    0.89540E+00   -0.41156E+02    0.28210E+07    0.32583E+04
   168    0.48160E+04    0.88548E+00   -0.40745E+02    0.28045E+07    0.32286E+04
   169    0.48429E+04    0.87528E+00   -0.40307E+02    0.27883E+07    0.31993E+04
   170    0.48696E+04    0.86502E+00   -0.39844E+02    0.27721E+07    0.31703E+04
   171    0.48958E+04    0.85470E+00   -0.39352E+02    0.27561E+07    0.31417E+04
   172    0.49215E+04    0.84425E+00   -0.38834E+02    0.27403E+07    0.31135E+04
   173    0.49469E+04    0.83366E+00   -0.38290E+02    0.27246E+07    0.30857E+04
   174    0.49719E+04    0.82324E+00   -0.37720E+02    0.27090E+07    0.30582E+04
   175    0.49966E+04    0.81269E+00   -0.37122E+02    0.26935E+07    0.30311E+04
   176    0.50207E+04    0.80222E+00   -0.36497E+02    0.26782E+07    0.30044E+04
   177    0.50444E+04    0.79177E+00   -0.35847E+02    0.26631E+07    0.29781E+04
   178    0.50677E+04    0.78155E+00   -0.35169E+02    0.26480E+07    0.29521E+04
   179    0.50905E+04    0.77127E+00   -0.34465E+02    0.26331E+07    0.29265E+04
   180    0.51130E+04    0.76115E+00   -0.33735E+02    0.26183E+07    0.29012E+04
   181    0.51350E+04    0.75119E+00   -0.32979E+02    0.26036E+07    0.28763E+04
   182    0.51565E+04    0.74146E+00   -0.32196E+02    0.25891E+07    0.28517E+04
   183    0.51775E+04    0.73188E+00   -0.31387E+02    0.25747E+07    0.28274E+04
   184    0.51981E+04    0.72254E+00   -0.30552E+02    0.25604E+07    0.28034E+04
   185    0.52183E+04    0.71358E+00   -0.29693E+02    0.25462E+07    0.27797E+04
   186    0.52376E+04    0.70485E+00   -0.28807E+02    0.25322E+07    0.27563E+04
   187    0.52568E+04    0.69650E+00   -0.27896E+02    0.25183E+07    0.27332E+04
   188    0.52755E+04    0.68851E+00   -0.26960E+02    0.25045E+07    0.27103E+04
   189    0.52936E+04    0.68092E+00   -0.25999E+02    0.24908E+07    0.26877E+04
   190    0.53115E+04    0.67378E+00   -0.25014E+02    0.24772E+07    0.26654E+04
   191    0.53285E+04    0.66711E+00   -0.24003E+02    0.24638E+07    0.26433E+04
   192    0.53452E+04    0.66093E+00   -0.22968E+02    0.24504E+07    0.26215E+04
   193    0.53612E+04    0.65529E+00   -0.21910E+02    0.24372E+07    0.25998E+04
   194    0.53769E+04    0.65021E+00   -0.20828E+02    0.24241E+07    0.25784E+04
   195    0.53920E+04    0.64573E+00   -0.19723E+02    0.24110E+07    0.25572E+04
   196    0.54065E+04    0.64189E+00   -0.18595E+02    0.23981E+07    0.25362E+04
   197    0.54206E+04    0.63873E+00   -0.17444E+02    0.23853E+07    0.25153E+04
   198    0.54342E+04    0.63627E+00   -0.16272E+02    0.23726E+07    0.24947E+04
