#    L    TxT            TxE            TxP            ExT            ExE            ExP            PxT            PxE            PxP         
   326    0.31079E+04    0.11316E+03    0.14796E-06    0.11316E+03    0.13553E+02    0.33690E-08    0.14796E-06    0.33690E-08    0.26957E-12
   327    0.30764E+04    0.11253E+03    0.14611E-06    0.11253E+03    0.13734E+02    0.33792E-08    0.14611E-06    0.33792E-08    0.26689E-12
   328    0.30451E+04    0.11187E+03    0.14429E-06    0.11187E+03    0.13913E+02    0.33889E-08    0.14429E-06    0.33889E-08    0.26424E-12
   329    0.30139E+04    0.11116E+03    0.14249E-06    0.11116E+03    0.14092E+02    0.33981E-08    0.14249E-06    0.33981E-08    0.26162E-12
   330    0.29830E+04    0.11042E+03    0.14072E-06    0.11042E+03    0.14270E+02    0.34068E-08    0.14072E-06    0.34068E-08    0.25904E-12
   331    0.29523E+04    0.10965E+03    0.13896E-06    0.10965E+03    0.14448E+02    0.34149E-08    0.13896E-06    0.34149E-08    0.25650E-12
   332    0.29218E+04    0.10885E+03    0.13723E-06    0.10885E+03    0.14625E+02    0.34224E-08    0.13723E-06    0.34224E-08    0.25398E-12
   333    0.28915E+04    0.10802E+03    0.13552E-06    0.10802E+03    0.14801E+02    0.34294E-08    0.13552E-06    0.34294E-08    0.25150E-12
   334    0.28615E+04    0.10714E+03    0.13383E-06    0.10714E+03    0.14976E+02    0.34358E-08    0.13383E-06    0.34358E-08    0.24905E-12
   335    0.28316E+04    0.10623E+03    0.13216E-06    0.10623E+03    0.15149E+02    0.34417E-08    0.13216E-06    0.34417E-08    0.24663E-12
   336    0.28021E+04    0.10529E+03    0.13052E-06    0.10529E+03    0.15321E+02    0.34469E-08    0.13052E-06    0.34469E-08    0.24424E-12
   337    0.27728E+04    0.10431E+03    0.12889E-06    0.10431E+03    0.15493E+02    0.34516E-08    0.12889E-06    0.34516E-08    0.24188E-12
   338    0.27437E+04    0.10330E+03    0.12728E-06    0.10330E+03    0.15662E+02    0.34557E-08    0.12728E-06    0.34557E-08    0.23955E-12
   339    0.27151E+04    0.10226E+03    0.12570E-06    0.10226E+03    0.15832E+02    0.34591E-08    0.12570E-06    0.34591E-08    0.23725E-12
   340    0.26866E+04    0.10120E+03    0.12413E-06    0.10120E+03    0.15999E+02    0.34619E-08    0.12413E-06    0.34619E-08    0.23497E-12
   341    0.26583E+04    0.10009E+03    0.12259E-06    0.10009E+03    0.16164E+02    0.34642E-08    0.12259E-06    0.34642E-08    0.23273E-12
   342    0.26304E+04    0.98948E+02    0.12106E-06    0.98948E+02    0.16329E+02    0.34657E-08    0.12106E-06    0.34657E-08    0.23051E-12
   343    0.26028E+04    0.97779E+02    0.11955E-06    0.97779E+02    0.16491E+02    0.34667E-08    0.11955E-06    0.34667E-08    0.22831E-12
   344    0.25756E+04    0.96581E+02    0.11807E-06    0.96581E+02    0.16652E+02    0.34670E-08    0.11807E-06    0.34670E-08    0.22615E-12
   345    0.25486E+04    0.95354E+02    0.11660E-06    0.95354E+02    0.16810E+02    0.34666E-08    0.11660E-06    0.34666E-08    0.22401E-12
   346    0.25219E+04    0.94105E+02    0.11515E-06    0.94105E+02    0.16968E+02    0.34655E-08    0.11515E-06    0.34655E-08    0.22189E-12
   347    0.24956E+04    0.92818E+02    0.11372E-06    0.92818E+02    0.17123E+02    0.34638E-08    0.11372E-06    0.34638E-08    0.21980E-12
   348    0.24696E+04    0.91502E+02    0.11231E-06    0.91502E+02    0.17276E+02    0.34614E-08    0.11231E-06    0.34614E-08    0.21773E-12
   349    0.24439E+04    0.90156E+02    0.11091E-06    0.90156E+02    0.17427E+02    0.34583E-08    0.11091E-06    0.34583E-08    0.21569E-12
   350    0.24185E+04    0.88789E+02    0.10954E-06    0.88789E+02    0.17575E+02    0.34546E-08    0.10954E-06    0.34546E-08    0.21367E-12
   351    0.23937E+04    0.87391E+02    0.10818E-06    0.87391E+02    0.17722E+02    0.34501E-08    0.10818E-06    0.34501E-08    0.21167E-12
   352    0.23690E+04    0.85964E+02    0.10684E-06    0.85964E+02    0.17867E+02    0.34449E-08    0.10684E-06    0.34449E-08    0.20969E-12
   353    0.23447E+04    0.84523E+02    0.10552E-06    0.84523E+02    0.18009E+02    0.34391E-08    0.10552E-06    0.34391E-08    0.20774E-12
   354    0.23208E+04    0.83044E+02    0.10421E-06    0.83044E+02    0.18149E+02    0.34328E-08    0.10421E-06    0.34328E-08    0.20580E-12
   355    0.22973E+04    0.81543E+02    0.10292E-06    0.81543E+02    0.18286E+02    0.34258E-08    0.10292E-06    0.34258E-08    0.20389E-12
   356    0.22741E+04    0.80027E+02    0.10165E-06    0.80027E+02    0.18421E+02    0.34183E-08    0.10165E-06    0.34183E-08    0.20200E-12
   357    0.22513E+04    0.78482E+02    0.10039E-06    0.78482E+02    0.18554E+02    0.34103E-08    0.10039E-06    0.34103E-08    0.20013E-12
   358    0.22289E+04    0.76921E+02    0.99149E-07    0.76921E+02    0.18683E+02    0.34019E-08    0.99149E-07    0.34019E-08    0.19828E-12
   359    0.22069E+04    0.75331E+02    0.97923E-07    0.75331E+02    0.18809E+02    0.33931E-08    0.97923E-07    0.33931E-08    0.19645E-12
   360    0.21852E+04    0.73723E+02    0.96713E-07    0.73723E+02    0.18934E+02    0.33838E-08    0.96713E-07    0.33838E-08    0.19464E-12
   361    0.21640E+04    0.72091E+02    0.95516E-07    0.72091E+02    0.19055E+02    0.33742E-08    0.95516E-07    0.33742E-08    0.19285E-12
   362    0.21432E+04    0.70440E+02    0.94334E-07    0.70440E+02    0.19174E+02    0.33643E-08    0.94334E-07    0.33643E-08    0.19108E-12
   363    0.21227E+04    0.68770E+02    0.93167E-07    0.68770E+02    0.19290E+02    0.33541E-08    0.93167E-07    0.33541E-08    0.18933E-12
   364    0.21027E+04    0.67079E+02    0.92013E-07    0.67079E+02    0.19402E+02    0.33437E-08    0.92013E-07    0.33437E-08    0.18760E-12
   365    0.20830E+04    0.65372E+02    0.90872E-07    0.65372E+02    0.19512E+02    0.33330E-08    0.90872E-07    0.33330E-08    0.18589E-12
   366    0.20638E+04    0.63647E+02    0.89745E-07    0.63647E+02    0.19619E+02    0.33222E-08    0.89745E-07    0.33222E-08    0.18420E-12
   367    0.20450E+04    0.61905E+02    0.88630E-07    0.61905E+02    0.19722E+02    0.33112E-08    0.88630E-07    0.33112E-08    0.18253E-12
   368    0.20266E+04    0.60148E+02    0.87528E-07    0.60148E+02    0.19822E+02    0.33001E-08    0.87528E-07    0.33001E-08    0.18088E-12
   369    0.20087E+04    0.58374E+02    0.86438E-07    0.58374E+02    0.19920E+02    0.32890E-08    0.86438E-07    0.32890E-08    0.17924E-12
   370    0.19911E+04    0.56588E+02    0.85360E-07    0.56588E+02    0.20014E+02    0.32778E-08    0.85360E-07    0.32778E-08    0.17762E-12
   371    0.19740E+04    0.54786E+02    0.84294E-07    0.54786E+02    0.20104E+02    0.32666E-08    0.84294E-07    0.32666E-08    0.17602E-12
   372    0.19573E+04    0.52973E+02    0.83239E-07    0.52973E+02    0.20191E+02    0.32554E-08    0.83239E-07    0.32554E-08    0.17444E-12
   373    0.19410E+04    0.51146E+02    0.82194E-07    0.51146E+02    0.20275E+02    0.32444E-08    0.82194E-07    0.32444E-08    0.17288E-12
   374    0.19251E+04    0.49308E+02    0.81161E-07    0.49308E+02    0.20356E+02    0.32334E-08    0.81161E-07    0.32334E-08    0.17133E-12
   375    0.19097E+04    0.47460E+02    0.80137E-07    0.47460E+02    0.20433E+02    0.32226E-08    0.80137E-07    0.32226E-08    0.16980E-12
   376    0.18947E+04    0.45601E+02    0.79124E-07    0.45601E+02    0.20507E+02    0.32119E-08    0.79124E-07    0.32119E-08    0.16829E-12
   377    0.18802E+04    0.43734E+02    0.78120E-07    0.43734E+02    0.20577E+02    0.32015E-08    0.78120E-07    0.32015E-08    0.16679E-12
   378    0.18661E+04    0.41856E+02    0.77126E-07    0.41856E+02    0.20643E+02    0.31913E-08    0.77126E-07    0.31913E-08    0.16531E-12
   379    0.18523E+04    0.39973E+02    0.76140E-07    0.39973E+02    0.20706E+02    0.31814E-08    0.76140E-07    0.31814E-08    0.16385E-12
   380    0.18392E+04    0.38081E+02    0.75164E-07    0.38081E+02    0.20767E+02    0.31718E-08    0.75164E-07    0.31718E-08    0.16241E-12
   381    0.18263E+04    0.36184E+02    0.74195E-07    0.36184E+02    0.20821E+02    0.31625E-08    0.74195E-07    0.31625E-08    0.16098E-12
   382    0.18139E+04    0.34281E+02    0.73235E-07    0.34281E+02    0.20873E+02    0.31537E-08    0.73235E-07    0.31537E-08    0.15956E-12
   383    0.18019E+04    0.32373E+02    0.72283E-07    0.32373E+02    0.20921E+02    0.31452E-08    0.72283E-07    0.31452E-08    0.15816E-12
   384    0.17905E+04    0.30462E+02    0.71338E-07    0.30462E+02    0.20964E+02    0.31373E-08    0.71338E-07    0.31373E-08    0.15678E-12
   385    0.17794E+04    0.28547E+02    0.70400E-07    0.28547E+02    0.21006E+02    0.31298E-08    0.70400E-07    0.31298E-08    0.15541E-12
   386    0.17688E+04    0.26630E+02    0.69469E-07    0.26630E+02    0.21043E+02    0.31229E-08    0.69469E-07    0.31229E-08    0.15405E-12
   387    0.17585E+04    0.24712E+02    0.68544E-07    0.24712E+02    0.21076E+02    0.31165E-08    0.68544E-07    0.31165E-08    0.15271E-12
   388    0.17487E+04    0.22793E+02    0.67626E-07    0.22793E+02    0.21105E+02    0.31107E-08    0.67626E-07    0.31107E-08    0.15139E-12
   389    0.17394E+04    0.20873E+02    0.66713E-07    0.20873E+02    0.21128E+02    0.31056E-08    0.66713E-07    0.31056E-08    0.15008E-12
   390    0.17304E+04    0.18956E+02    0.65806E-07    0.18956E+02    0.21150E+02    0.31011E-08    0.65806E-07    0.31011E-08    0.14878E-12
   391    0.17220E+04    0.17039E+02    0.64904E-07    0.17039E+02    0.21168E+02    0.30973E-08    0.64904E-07    0.30973E-08    0.14750E-12
   392    0.17139E+04    0.15125E+02    0.64007E-07    0.15125E+02    0.21183E+02    0.30943E-08    0.64007E-07    0.30943E-08    0.14623E-12
   393    0.17063E+04    0.13214E+02    0.63115E-07    0.13214E+02    0.21193E+02    0.30921E-08    0.63115E-07    0.30921E-08    0.14497E-12
   394    0.16991E+04    0.11307E+02    0.62227E-07    0.11307E+02    0.21200E+02    0.30906E-08    0.62227E-07    0.30906E-08    0.14373E-12
   395    0.16922E+04    0.94039E+01    0.61343E-07    0.94039E+01    0.21202E+02    0.30900E-08    0.61343E-07    0.30900E-08    0.14250E-12
   396    0.16859E+04    0.75075E+01    0.60462E-07    0.75075E+01    0.21200E+02    0.30903E-08    0.60462E-07    0.30903E-08    0.14129E-12
   397    0.16798E+04    0.56165E+01    0.59585E-07    0.56165E+01    0.21195E+02    0.30916E-08    0.59585E-07    0.30916E-08    0.14008E-12
   398    0.16743E+04    0.37324E+01    0.58711E-07    0.37324E+01    0.21186E+02    0.30937E-08    0.58711E-07    0.30937E-08    0.13889E-12
   399    0.16692E+04    0.18559E+01    0.57840E-07    0.18559E+01    0.21173E+02    0.30969E-08    0.57840E-07    0.30969E-08    0.13771E-12
   400    0.16644E+04   -0.12079E-01    0.56971E-07   -0.12079E-01    0.21156E+02    0.31011E-08    0.56971E-07    0.31011E-08    0.13654E-12
   401    0.16601E+04   -0.18709E+01    0.56104E-07   -0.18709E+01    0.21135E+02    0.31063E-08    0.56104E-07    0.31063E-08    0.13539E-12
   402    0.16562E+04   -0.37198E+01    0.55239E-07   -0.37198E+01    0.21109E+02    0.31125E-08    0.55239E-07    0.31125E-08    0.13424E-12
   403    0.16526E+04   -0.55580E+01    0.54377E-07   -0.55580E+01    0.21081E+02    0.31197E-08    0.54377E-07    0.31197E-08    0.13311E-12
   404    0.16495E+04   -0.73841E+01    0.53518E-07   -0.73841E+01    0.21048E+02    0.31278E-08    0.53518E-07    0.31278E-08    0.13199E-12
   405    0.16468E+04   -0.91988E+01    0.52661E-07   -0.91988E+01    0.21011E+02    0.31367E-08    0.52661E-07    0.31367E-08    0.13088E-12
   406    0.16444E+04   -0.11000E+02    0.51807E-07   -0.11000E+02    0.20971E+02    0.31464E-08    0.51807E-07    0.31464E-08    0.12978E-12
   407    0.16424E+04   -0.12789E+02    0.50957E-07   -0.12789E+02    0.20926E+02    0.31568E-08    0.50957E-07    0.31568E-08    0.12870E-12
   408    0.16408E+04   -0.14561E+02    0.50110E-07   -0.14561E+02    0.20878E+02    0.31679E-08    0.50110E-07    0.31679E-08    0.12762E-12
   409    0.16397E+04   -0.16320E+02    0.49267E-07   -0.16320E+02    0.20827E+02    0.31795E-08    0.49267E-07    0.31795E-08    0.12655E-12
   410    0.16388E+04   -0.18063E+02    0.48428E-07   -0.18063E+02    0.20771E+02    0.31918E-08    0.48428E-07    0.31918E-08    0.12550E-12
   411    0.16384E+04   -0.19789E+02    0.47593E-07   -0.19789E+02    0.20712E+02    0.32045E-08    0.47593E-07    0.32045E-08    0.12446E-12
   412    0.16383E+04   -0.21498E+02    0.46762E-07   -0.21498E+02    0.20649E+02    0.32177E-08    0.46762E-07    0.32177E-08    0.12342E-12
   413    0.16386E+04   -0.23190E+02    0.45936E-07   -0.23190E+02    0.20583E+02    0.32313E-08    0.45936E-07    0.32313E-08    0.12240E-12
   414    0.16391E+04   -0.24863E+02    0.45114E-07   -0.24863E+02    0.20512E+02    0.32452E-08    0.45114E-07    0.32452E-08    0.12139E-12
   415    0.16401E+04   -0.26516E+02    0.44297E-07   -0.26516E+02    0.20439E+02    0.32594E-08    0.44297E-07    0.32594E-08    0.12038E-12
   416    0.16414E+04   -0.28150E+02    0.43486E-07   -0.28150E+02    0.20362E+02    0.32738E-08    0.43486E-07    0.32738E-08    0.11939E-12
   417    0.16430E+04   -0.29765E+02    0.42679E-07   -0.29765E+02    0.20282E+02    0.32884E-08    0.42679E-07    0.32884E-08    0.11841E-12
   418    0.16450E+04   -0.31358E+02    0.41878E-07   -0.31358E+02    0.20196E+02    0.33031E-08    0.41878E-07    0.33031E-08    0.11744E-12
   419    0.16474E+04   -0.32929E+02    0.41083E-07   -0.32929E+02    0.20109E+02    0.33178E-08    0.41083E-07    0.33178E-08    0.11648E-12
   420    0.16500E+04   -0.34478E+02    0.40294E-07   -0.34478E+02    0.20018E+02    0.33325E-08    0.40294E-07    0.33325E-08    0.11553E-12
   421    0.16530E+04   -0.36004E+02    0.39511E-07   -0.36004E+02    0.19924E+02    0.33472E-08    0.39511E-07    0.33472E-08    0.11458E-12
   422    0.16563E+04   -0.37507E+02    0.38734E-07   -0.37507E+02    0.19826E+02    0.33618E-08    0.38734E-07    0.33618E-08    0.11365E-12
   423    0.16599E+04   -0.38986E+02    0.37964E-07   -0.38986E+02    0.19724E+02    0.33762E-08    0.37964E-07    0.33762E-08    0.11273E-12
   424    0.16637E+04   -0.40441E+02    0.37201E-07   -0.40441E+02    0.19619E+02    0.33903E-08    0.37201E-07    0.33903E-08    0.11181E-12
   425    0.16679E+04   -0.41870E+02    0.36444E-07   -0.41870E+02    0.19511E+02    0.34042E-08    0.36444E-07    0.34042E-08    0.11091E-12
   426    0.16724E+04   -0.43273E+02    0.35695E-07   -0.43273E+02    0.19401E+02    0.34177E-08    0.35695E-07    0.34177E-08    0.11001E-12
   427    0.16772E+04   -0.44652E+02    0.34952E-07   -0.44652E+02    0.19286E+02    0.34309E-08    0.34952E-07    0.34309E-08    0.10912E-12
   428    0.16822E+04   -0.46002E+02    0.34218E-07   -0.46002E+02    0.19169E+02    0.34436E-08    0.34218E-07    0.34436E-08    0.10825E-12
   429    0.16875E+04   -0.47326E+02    0.33491E-07   -0.47326E+02    0.19049E+02    0.34558E-08    0.33491E-07    0.34558E-08    0.10738E-12
   430    0.16931E+04   -0.48623E+02    0.32772E-07   -0.48623E+02    0.18927E+02    0.34674E-08    0.32772E-07    0.34674E-08    0.10652E-12
   431    0.16990E+04   -0.49891E+02    0.32062E-07   -0.49891E+02    0.18801E+02    0.34784E-08    0.32062E-07    0.34784E-08    0.10567E-12
   432    0.17050E+04   -0.51132E+02    0.31359E-07   -0.51132E+02    0.18672E+02    0.34887E-08    0.31359E-07    0.34887E-08    0.10482E-12
   433    0.17114E+04   -0.52342E+02    0.30665E-07   -0.52342E+02    0.18541E+02    0.34983E-08    0.30665E-07    0.34983E-08    0.10399E-12
   434    0.17179E+04   -0.53525E+02    0.29980E-07   -0.53525E+02    0.18407E+02    0.35071E-08    0.29980E-07    0.35071E-08    0.10316E-12
   435    0.17247E+04   -0.54678E+02    0.29304E-07   -0.54678E+02    0.18271E+02    0.35151E-08    0.29304E-07    0.35151E-08    0.10234E-12
   436    0.17317E+04   -0.55801E+02    0.28638E-07   -0.55801E+02    0.18132E+02    0.35222E-08    0.28638E-07    0.35222E-08    0.10153E-12
   437    0.17390E+04   -0.56892E+02    0.27980E-07   -0.56892E+02    0.17991E+02    0.35283E-08    0.27980E-07    0.35283E-08    0.10073E-12
   438    0.17465E+04   -0.57953E+02    0.27332E-07   -0.57953E+02    0.17847E+02    0.35334E-08    0.27332E-07    0.35334E-08    0.99936E-13
   439    0.17542E+04   -0.58984E+02    0.26694E-07   -0.58984E+02    0.17701E+02    0.35375E-08    0.26694E-07    0.35375E-08    0.99149E-13
   440    0.17621E+04   -0.59981E+02    0.26066E-07   -0.59981E+02    0.17553E+02    0.35404E-08    0.26066E-07    0.35404E-08    0.98370E-13
   441    0.17703E+04   -0.60949E+02    0.25448E-07   -0.60949E+02    0.17402E+02    0.35421E-08    0.25448E-07    0.35421E-08    0.97599E-13
   442    0.17785E+04   -0.61883E+02    0.24840E-07   -0.61883E+02    0.17250E+02    0.35427E-08    0.24840E-07    0.35427E-08    0.96834E-13
   443    0.17870E+04   -0.62786E+02    0.24243E-07   -0.62786E+02    0.17095E+02    0.35419E-08    0.24243E-07    0.35419E-08    0.96078E-13
   444    0.17956E+04   -0.63655E+02    0.23657E-07   -0.63655E+02    0.16939E+02    0.35398E-08    0.23657E-07    0.35398E-08    0.95328E-13
   445    0.18044E+04   -0.64491E+02    0.23082E-07   -0.64491E+02    0.16780E+02    0.35362E-08    0.23082E-07    0.35362E-08    0.94586E-13
   446    0.18133E+04   -0.65294E+02    0.22518E-07   -0.65294E+02    0.16620E+02    0.35312E-08    0.22518E-07    0.35312E-08    0.93851E-13
   447    0.18224E+04   -0.66064E+02    0.21965E-07   -0.66064E+02    0.16459E+02    0.35248E-08    0.21965E-07    0.35248E-08    0.93122E-13
   448    0.18316E+04   -0.66800E+02    0.21424E-07   -0.66800E+02    0.16294E+02    0.35167E-08    0.21424E-07    0.35167E-08    0.92401E-13
   449    0.18411E+04   -0.67502E+02    0.20895E-07   -0.67502E+02    0.16129E+02    0.35070E-08    0.20895E-07    0.35070E-08    0.91686E-13
   450    0.18506E+04   -0.68171E+02    0.20377E-07   -0.68171E+02    0.15964E+02    0.34956E-08    0.20377E-07    0.34956E-08    0.90978E-13
   451    0.18603E+04   -0.68805E+02    0.19872E-07   -0.68805E+02    0.15796E+02    0.34825E-08    0.19872E-07    0.34825E-08    0.90276E-13
   452    0.18700E+04   -0.69407E+02    0.19379E-07   -0.69407E+02    0.15627E+02    0.34677E-08    0.19379E-07    0.34677E-08    0.89580E-13
   453    0.18800E+04   -0.69973E+02    0.18898E-07   -0.69973E+02    0.15457E+02    0.34513E-08    0.18898E-07    0.34513E-08    0.88892E-13
   454    0.18900E+04   -0.70506E+02    0.18429E-07   -0.70506E+02    0.15286E+02    0.34333E-08    0.18429E-07    0.34333E-08    0.88209E-13
   455    0.19000E+04   -0.71005E+02    0.17971E-07   -0.71005E+02    0.15114E+02    0.34137E-08    0.17971E-07    0.34137E-08    0.87533E-13
   456    0.19103E+04   -0.71464E+02    0.17524E-07   -0.71464E+02    0.14940E+02    0.33926E-08    0.17524E-07    0.33926E-08    0.86863E-13
   457    0.19205E+04   -0.71897E+02    0.17089E-07   -0.71897E+02    0.14767E+02    0.33701E-08    0.17089E-07    0.33701E-08    0.86199E-13
   458    0.19309E+04   -0.72285E+02    0.16665E-07   -0.72285E+02    0.14592E+02    0.33461E-08    0.16665E-07    0.33461E-08    0.85541E-13
   459    0.19413E+04   -0.72644E+02    0.16251E-07   -0.72644E+02    0.14418E+02    0.33207E-08    0.16251E-07    0.33207E-08    0.84889E-13
   460    0.19519E+04   -0.72967E+02    0.15848E-07   -0.72967E+02    0.14242E+02    0.32941E-08    0.15848E-07    0.32941E-08    0.84243E-13
   461    0.19624E+04   -0.73257E+02    0.15456E-07   -0.73257E+02    0.14066E+02    0.32661E-08    0.15456E-07    0.32661E-08    0.83604E-13
   462    0.19730E+04   -0.73505E+02    0.15074E-07   -0.73505E+02    0.13889E+02    0.32369E-08    0.15074E-07    0.32369E-08    0.82970E-13
   463    0.19836E+04   -0.73733E+02    0.14702E-07   -0.73733E+02    0.13713E+02    0.32066E-08    0.14702E-07    0.32066E-08    0.82342E-13
   464    0.19943E+04   -0.73908E+02    0.14341E-07   -0.73908E+02    0.13537E+02    0.31751E-08    0.14341E-07    0.31751E-08    0.81720E-13
   465    0.20049E+04   -0.74062E+02    0.13989E-07   -0.74062E+02    0.13360E+02    0.31425E-08    0.13989E-07    0.31425E-08    0.81103E-13
   466    0.20156E+04   -0.74171E+02    0.13646E-07   -0.74171E+02    0.13183E+02    0.31088E-08    0.13646E-07    0.31088E-08    0.80492E-13
   467    0.20264E+04   -0.74251E+02    0.13314E-07   -0.74251E+02    0.13006E+02    0.30741E-08    0.13314E-07    0.30741E-08    0.79887E-13
   468    0.20371E+04   -0.74295E+02    0.12990E-07   -0.74295E+02    0.12830E+02    0.30385E-08    0.12990E-07    0.30385E-08    0.79288E-13
   469    0.20478E+04   -0.74308E+02    0.12676E-07   -0.74308E+02    0.12654E+02    0.30020E-08    0.12676E-07    0.30020E-08    0.78694E-13
   470    0.20587E+04   -0.74286E+02    0.12370E-07   -0.74286E+02    0.12478E+02    0.29646E-08    0.12370E-07    0.29646E-08    0.78105E-13
   471    0.20692E+04   -0.74226E+02    0.12074E-07   -0.74226E+02    0.12304E+02    0.29263E-08    0.12074E-07    0.29263E-08    0.77522E-13
   472    0.20800E+04   -0.74137E+02    0.11786E-07   -0.74137E+02    0.12130E+02    0.28873E-08    0.11786E-07    0.28873E-08    0.76945E-13
   473    0.20907E+04   -0.74010E+02    0.11506E-07   -0.74010E+02    0.11957E+02    0.28476E-08    0.11506E-07    0.28476E-08    0.76372E-13
   474    0.21014E+04   -0.73855E+02    0.11235E-07   -0.73855E+02    0.11785E+02    0.28071E-08    0.11235E-07    0.28071E-08    0.75805E-13
   475    0.21120E+04   -0.73662E+02    0.10972E-07   -0.73662E+02    0.11613E+02    0.27661E-08    0.10972E-07    0.27661E-08    0.75243E-13
   476    0.21226E+04   -0.73435E+02    0.10717E-07   -0.73435E+02    0.11443E+02    0.27244E-08    0.10717E-07    0.27244E-08    0.74686E-13
   477    0.21331E+04   -0.73182E+02    0.10470E-07   -0.73182E+02    0.11273E+02    0.26822E-08    0.10470E-07    0.26822E-08    0.74135E-13
   478    0.21436E+04   -0.72886E+02    0.10230E-07   -0.72886E+02    0.11104E+02    0.26395E-08    0.10230E-07    0.26395E-08    0.73588E-13
   479    0.21540E+04   -0.72571E+02    0.99980E-08   -0.72571E+02    0.10938E+02    0.25963E-08    0.99980E-08    0.25963E-08    0.73047E-13
   480    0.21643E+04   -0.72217E+02    0.97731E-08   -0.72217E+02    0.10772E+02    0.25528E-08    0.97731E-08    0.25528E-08    0.72510E-13
   481    0.21746E+04   -0.71828E+02    0.95552E-08   -0.71828E+02    0.10608E+02    0.25088E-08    0.95552E-08    0.25088E-08    0.71978E-13
   482    0.21849E+04   -0.71411E+02    0.93443E-08   -0.71411E+02    0.10447E+02    0.24646E-08    0.93443E-08    0.24646E-08    0.71451E-13
   483    0.21950E+04   -0.70966E+02    0.91402E-08   -0.70966E+02    0.10286E+02    0.24200E-08    0.91402E-08    0.24200E-08    0.70929E-13
   484    0.22049E+04   -0.70489E+02    0.89426E-08   -0.70489E+02    0.10128E+02    0.23753E-08    0.89426E-08    0.23753E-08    0.70412E-13
   485    0.22149E+04   -0.69981E+02    0.87515E-08   -0.69981E+02    0.99706E+01    0.23303E-08    0.87515E-08    0.23303E-08    0.69899E-13
   486    0.22248E+04   -0.69444E+02    0.85666E-08   -0.69444E+02    0.98164E+01    0.22852E-08    0.85666E-08    0.22852E-08    0.69391E-13
   487    0.22345E+04   -0.68877E+02    0.83878E-08   -0.68877E+02    0.96642E+01    0.22400E-08    0.83878E-08    0.22400E-08    0.68887E-13
   488    0.22441E+04   -0.68281E+02    0.82149E-08   -0.68281E+02    0.95134E+01    0.21948E-08    0.82149E-08    0.21948E-08    0.68388E-13
   489    0.22536E+04   -0.67657E+02    0.80478E-08   -0.67657E+02    0.93654E+01    0.21496E-08    0.80478E-08    0.21496E-08    0.67894E-13
   490    0.22630E+04   -0.67003E+02    0.78862E-08   -0.67003E+02    0.92203E+01    0.21044E-08    0.78862E-08    0.21044E-08    0.67403E-13
   491    0.22722E+04   -0.66324E+02    0.77300E-08   -0.66324E+02    0.90772E+01    0.20594E-08    0.77300E-08    0.20594E-08    0.66918E-13
   492    0.22814E+04   -0.65617E+02    0.75791E-08   -0.65617E+02    0.89369E+01    0.20144E-08    0.75791E-08    0.20144E-08    0.66436E-13
   493    0.22904E+04   -0.64882E+02    0.74332E-08   -0.64882E+02    0.87980E+01    0.19697E-08    0.74332E-08    0.19697E-08    0.65959E-13
   494    0.22993E+04   -0.64122E+02    0.72922E-08   -0.64122E+02    0.86633E+01    0.19251E-08    0.72922E-08    0.19251E-08    0.65486E-13
   495    0.23079E+04   -0.63336E+02    0.71559E-08   -0.63336E+02    0.85308E+01    0.18809E-08    0.71559E-08    0.18809E-08    0.65017E-13
   496    0.23164E+04   -0.62526E+02    0.70242E-08   -0.62526E+02    0.84017E+01    0.18369E-08    0.70242E-08    0.18369E-08    0.64552E-13
   497    0.23248E+04   -0.61689E+02    0.68968E-08   -0.61689E+02    0.82755E+01    0.17934E-08    0.68968E-08    0.17934E-08    0.64091E-13
   498    0.23331E+04   -0.60830E+02    0.67737E-08   -0.60830E+02    0.81513E+01    0.17502E-08    0.67737E-08    0.17502E-08    0.63634E-13
   499    0.23412E+04   -0.59946E+02    0.66546E-08   -0.59946E+02    0.80315E+01    0.17075E-08    0.66546E-08    0.17075E-08    0.63181E-13
   500    0.23492E+04   -0.59040E+02    0.65393E-08   -0.59040E+02    0.79136E+01    0.16653E-08    0.65393E-08    0.16653E-08    0.62732E-13
   501    0.23568E+04   -0.58112E+02    0.64278E-08   -0.58112E+02    0.78001E+01    0.16236E-08    0.64278E-08    0.16236E-08    0.62287E-13
   502    0.23645E+04   -0.57161E+02    0.63199E-08   -0.57161E+02    0.76900E+01    0.15825E-08    0.63199E-08    0.15825E-08    0.61846E-13
   503    0.23719E+04   -0.56190E+02    0.62157E-08   -0.56190E+02    0.75828E+01    0.15419E-08    0.62157E-08    0.15419E-08    0.61408E-13
   504    0.23791E+04   -0.55197E+02    0.61150E-08   -0.55197E+02    0.74791E+01    0.15019E-08    0.61150E-08    0.15019E-08    0.60974E-13
   505    0.23862E+04   -0.54185E+02    0.60179E-08   -0.54185E+02    0.73797E+01    0.14623E-08    0.60179E-08    0.14623E-08    0.60544E-13
   506    0.23930E+04   -0.53153E+02    0.59242E-08   -0.53153E+02    0.72840E+01    0.14233E-08    0.59242E-08    0.14233E-08    0.60117E-13
   507    0.23998E+04   -0.52103E+02    0.58340E-08   -0.52103E+02    0.71916E+01    0.13847E-08    0.58340E-08    0.13847E-08    0.59694E-13
   508    0.24062E+04   -0.51034E+02    0.57472E-08   -0.51034E+02    0.71037E+01    0.13467E-08    0.57472E-08    0.13467E-08    0.59275E-13
